sex;age;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G4
M;16;U;GT3;T;2;3;other;other;home;father;2;1;0;no;no;no;no;yes;yes;yes;no;5;3;3;1;1;3;0;13;2
F;17;U;LE3;T;2;4;services;services;course;father;1;2;0;no;no;no;yes;yes;yes;yes;yes;4;3;2;1;1;5;0;14;3
M;17;U;GT3;T;4;4;services;teacher;home;mother;1;1;0;no;no;no;no;yes;yes;yes;no;5;2;3;1;2;5;4;17;3
M;16;R;LE3;T;3;3;teacher;other;home;father;3;1;0;no;yes;yes;yes;yes;yes;yes;no;3;3;4;3;5;3;8;9;1
F;17;U;GT3;T;4;4;services;teacher;home;mother;2;1;1;no;yes;no;no;yes;yes;yes;no;4;2;4;2;3;2;24;18;3
F;16;U;LE3;T;4;4;teacher;teacher;reputation;mother;1;2;0;no;yes;yes;no;yes;yes;yes;no;4;5;2;1;2;3;0;9;1
F;16;U;GT3;T;4;3;health;other;home;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;3;5;1;5;2;2;16;3
F;16;U;GT3;T;2;3;other;other;reputation;mother;1;2;0;yes;yes;yes;yes;yes;yes;no;no;4;4;3;1;3;4;6;8;1
F;17;U;GT3;T;1;1;other;other;course;mother;1;2;0;no;yes;yes;no;no;yes;no;no;4;4;4;1;3;1;4;9;1
F;17;R;GT3;T;2;2;other;other;reputation;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;5;3;2;1;2;3;18;7;1
F;16;R;GT3;T;2;2;services;services;reputation;mother;2;4;0;no;yes;yes;yes;no;yes;yes;no;5;3;5;1;1;5;6;10;2
F;17;U;GT3;T;3;4;at_home;services;home;mother;1;3;1;no;yes;yes;no;yes;yes;yes;yes;4;4;3;3;4;5;28;10;1
F;16;U;GT3;A;3;1;services;other;course;mother;1;2;3;no;yes;yes;no;yes;yes;yes;no;2;3;3;2;2;4;5;7;1
F;16;U;GT3;T;4;3;teacher;other;other;mother;1;2;0;no;no;yes;yes;yes;yes;yes;yes;1;3;2;1;1;1;10;11;2
F;16;U;GT3;T;1;1;at_home;other;home;mother;2;1;0;no;yes;yes;no;yes;yes;no;no;4;3;2;1;4;5;6;9;1
F;17;R;GT3;T;4;3;teacher;other;reputation;mother;2;3;0;no;yes;yes;yes;yes;yes;yes;yes;4;4;2;1;1;4;6;7;1
F;19;U;GT3;T;3;3;other;other;reputation;other;1;4;0;no;yes;yes;yes;yes;yes;yes;no;4;3;3;1;2;3;10;8;1
M;17;U;LE3;T;4;4;services;other;home;mother;1;2;0;no;yes;yes;no;yes;yes;yes;yes;5;3;5;4;5;3;13;12;2
F;16;U;GT3;A;2;2;other;other;reputation;mother;1;2;0;yes;yes;yes;no;yes;yes;yes;no;3;3;4;1;1;4;0;12;2
M;18;U;GT3;T;2;2;services;other;home;mother;1;2;1;no;yes;yes;yes;yes;yes;yes;no;4;4;4;2;4;5;15;6;1
F;17;R;LE3;T;4;4;services;other;other;mother;1;1;0;no;yes;yes;no;yes;yes;no;no;5;2;1;1;2;3;12;8;1
F;17;U;LE3;T;3;2;other;other;reputation;mother;2;2;0;no;no;yes;no;yes;yes;yes;no;4;4;4;1;3;1;2;14;3
F;17;U;GT3;T;4;3;other;other;reputation;mother;1;2;2;no;no;yes;no;yes;yes;yes;yes;3;4;5;2;4;1;22;6;1
M;18;U;LE3;T;3;3;services;health;home;father;1;2;1;no;yes;yes;no;yes;yes;yes;no;3;2;4;2;4;4;13;6;1
F;17;U;GT3;T;2;3;at_home;other;home;father;2;1;0;no;yes;yes;no;yes;yes;no;no;3;3;3;1;4;3;3;7;1
F;17;U;GT3;T;2;2;at_home;at_home;course;mother;1;3;0;no;yes;yes;yes;yes;yes;yes;no;4;3;3;1;1;4;4;9;1
F;17;R;GT3;T;2;1;at_home;services;reputation;mother;2;2;0;no;yes;no;yes;yes;yes;yes;no;4;2;5;1;2;5;2;6;1
F;17;U;GT3;T;1;1;at_home;other;reputation;mother;1;3;1;no;yes;no;yes;yes;yes;no;yes;4;3;4;1;1;5;0;6;1
F;16;U;GT3;T;2;3;services;teacher;other;mother;1;2;0;yes;no;no;no;yes;yes;yes;no;2;3;1;1;1;3;2;16;3
M;18;U;GT3;T;2;2;other;other;home;mother;2;2;0;no;yes;yes;no;yes;yes;yes;no;3;3;3;5;5;4;0;12;2
F;16;U;GT3;T;4;4;teacher;services;home;mother;1;3;0;no;yes;no;yes;no;yes;yes;no;5;3;2;1;1;5;0;13;2
F;18;R;GT3;T;3;1;other;other;reputation;mother;1;2;1;no;no;no;yes;yes;yes;yes;yes;5;3;3;1;1;4;16;9;1
F;17;U;GT3;T;3;2;other;other;course;mother;1;2;0;no;no;no;yes;no;yes;yes;no;5;3;4;1;3;3;10;16;3
M;17;U;LE3;T;2;3;services;services;reputation;father;1;2;0;no;yes;yes;no;no;yes;yes;no;5;3;3;1;3;3;2;12;2
M;18;U;LE3;T;2;1;at_home;other;course;mother;4;2;0;yes;yes;yes;yes;yes;yes;yes;yes;4;3;2;4;5;3;14;10;1
F;17;U;GT3;A;2;1;other;other;course;mother;2;3;0;no;no;no;yes;yes;yes;yes;yes;3;2;3;1;2;3;10;12;2
F;17;U;LE3;T;4;3;health;other;reputation;father;1;2;0;no;no;no;yes;yes;yes;yes;yes;3;2;3;1;2;3;14;13;2
M;17;R;GT3;T;2;2;other;other;course;father;2;2;0;no;yes;yes;yes;yes;yes;yes;no;4;5;2;1;1;1;4;11;2
M;17;U;GT3;T;4;4;teacher;teacher;reputation;mother;1;2;0;yes;yes;no;yes;yes;yes;yes;yes;4;5;5;1;3;2;14;11;1
M;16;U;GT3;T;4;4;health;other;reputation;father;1;2;0;no;yes;yes;yes;yes;yes;yes;no;4;2;4;2;4;1;2;14;2
M;16;U;LE3;T;1;1;other;other;home;mother;2;2;0;no;yes;yes;no;yes;yes;yes;no;3;4;2;1;1;5;18;9;1
M;16;U;GT3;T;3;2;at_home;other;reputation;mother;2;3;0;no;no;no;yes;yes;yes;yes;yes;5;3;3;1;3;2;10;11;1
M;17;U;LE3;T;2;2;other;other;home;father;1;2;0;no;no;yes;yes;no;yes;yes;yes;4;4;2;5;5;4;4;14;2
F;16;U;GT3;T;2;1;other;other;home;mother;1;1;0;no;no;no;no;yes;yes;yes;yes;4;5;2;1;1;5;20;13;2
F;17;R;GT3;T;2;1;at_home;services;course;mother;3;2;0;no;no;no;yes;yes;yes;no;no;2;1;1;1;1;3;2;13;2
M;18;U;GT3;T;2;2;other;services;reputation;father;1;2;1;no;no;no;no;yes;no;yes;no;5;5;4;3;5;2;0;7;1
M;17;U;LE3;T;4;3;health;other;course;mother;2;2;0;no;no;no;yes;yes;yes;yes;yes;2;5;5;1;4;5;14;12;2
M;17;R;LE3;A;4;4;teacher;other;course;mother;2;2;0;no;yes;yes;no;yes;yes;yes;no;3;3;3;2;3;4;2;10;2
M;16;U;LE3;T;4;3;teacher;other;course;mother;1;1;0;no;no;no;yes;no;yes;yes;no;5;4;5;1;1;3;0;6;1
M;16;U;GT3;T;4;4;services;services;course;mother;1;1;0;no;no;no;yes;yes;yes;yes;no;5;3;2;1;2;5;0;13;2
F;18;U;GT3;T;2;1;other;other;course;other;2;3;0;no;yes;yes;no;no;yes;yes;yes;4;4;4;1;1;3;0;7;1
M;16;U;GT3;T;2;1;other;other;course;mother;3;1;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;4;6;18;3
M;17;U;GT3;T;2;3;other;other;course;father;2;1;0;no;no;no;no;yes;yes;yes;no;5;2;2;1;1;2;4;12;2
M;22;U;GT3;T;3;1;services;services;other;mother;1;1;3;no;no;no;no;no;no;yes;yes;5;4;5;5;5;1;16;6;1
M;18;R;LE3;T;3;3;other;services;course;mother;1;2;1;no;yes;no;no;yes;yes;yes;yes;4;3;3;1;3;5;8;3;1
M;16;U;GT3;T;0;2;other;other;other;mother;1;1;0;no;no;yes;no;no;yes;yes;no;4;3;2;2;4;5;0;13;3
M;18;U;GT3;T;3;2;services;other;course;mother;2;1;1;no;no;no;no;yes;no;yes;no;4;4;5;2;4;5;0;6;1
M;16;U;GT3;T;3;3;at_home;other;reputation;other;3;2;0;yes;yes;no;no;no;yes;yes;no;5;3;3;1;3;2;6;7;1
M;18;U;GT3;T;2;1;services;services;other;mother;1;1;1;no;no;no;no;no;no;yes;no;3;2;5;2;5;5;4;6;1
M;16;R;GT3;T;2;1;other;other;course;mother;2;1;0;no;no;no;yes;no;yes;no;no;3;3;2;1;3;3;0;8;1
M;17;R;GT3;T;2;1;other;other;course;mother;1;1;0;no;no;no;no;no;yes;yes;no;4;4;2;2;4;5;0;8;2
M;17;U;LE3;T;1;1;health;other;course;mother;2;1;1;no;yes;no;yes;yes;yes;yes;no;4;4;4;1;2;5;2;7;1
F;17;U;LE3;T;4;2;teacher;services;reputation;mother;1;4;0;no;yes;yes;yes;yes;yes;yes;no;4;2;3;1;1;4;6;14;2
M;19;U;LE3;A;4;3;services;at_home;reputation;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;4;3;1;1;1;1;12;11;2
M;18;U;GT3;T;2;1;other;other;home;mother;1;2;0;no;no;no;yes;yes;yes;yes;no;5;2;4;1;2;4;8;15;2
F;17;U;LE3;T;2;2;services;services;course;father;1;4;0;no;no;yes;yes;yes;yes;yes;yes;3;4;1;1;1;2;0;10;1
F;18;U;GT3;T;4;3;services;other;home;father;1;2;0;no;yes;yes;no;yes;yes;yes;yes;3;1;2;1;3;2;21;17;3
M;18;U;GT3;T;4;3;teacher;other;course;mother;1;2;0;no;yes;yes;no;no;yes;yes;no;4;3;2;1;1;3;2;8;1
M;18;R;GT3;T;3;2;other;other;course;mother;1;3;0;no;no;no;yes;no;yes;no;no;5;3;2;1;1;3;1;13;2
F;17;U;GT3;T;3;3;other;other;home;mother;1;3;0;no;no;no;yes;no;yes;no;no;3;2;3;1;1;4;4;10;1
F;18;U;GT3;T;2;2;at_home;services;home;mother;1;3;0;no;yes;yes;yes;yes;yes;yes;yes;4;3;3;1;1;3;0;9;1
M;18;R;LE3;A;3;4;other;other;reputation;mother;2;2;0;no;yes;yes;yes;yes;yes;yes;no;4;2;5;3;4;1;13;17;3
M;17;U;GT3;T;3;1;services;other;other;mother;1;2;0;no;no;yes;yes;yes;yes;yes;yes;5;4;4;3;4;5;2;9;1
F;18;R;GT3;T;4;4;teacher;other;reputation;mother;2;2;0;no;no;yes;yes;yes;yes;yes;no;4;3;4;2;2;4;8;12;2
M;18;U;GT3;T;4;2;health;other;reputation;father;1;2;0;no;yes;yes;yes;yes;yes;yes;yes;5;4;5;1;3;5;10;10;1
F;18;R;GT3;T;2;1;other;other;reputation;mother;2;2;0;no;yes;no;no;yes;no;yes;yes;4;3;5;1;2;3;0;6;1
F;19;U;GT3;T;3;3;other;services;home;other;1;2;2;no;yes;yes;yes;yes;yes;yes;no;4;3;5;3;3;5;15;9;1
F;18;U;GT3;T;2;3;other;services;reputation;father;1;4;0;no;yes;yes;yes;yes;yes;yes;yes;4;5;5;1;3;2;4;15;2
F;18;U;LE3;T;1;1;other;other;home;mother;2;2;0;no;yes;yes;no;no;yes;no;no;4;4;3;1;1;3;2;11;2
M;17;R;GT3;T;1;2;at_home;at_home;home;mother;1;2;0;no;yes;yes;yes;no;yes;no;yes;3;5;2;2;2;1;2;15;2
F;17;U;GT3;T;2;4;at_home;health;reputation;mother;2;2;0;no;yes;yes;no;yes;yes;yes;yes;4;3;3;1;1;1;2;10;1
F;17;U;LE3;T;2;2;services;other;course;mother;2;2;0;yes;yes;yes;no;yes;yes;yes;yes;4;4;4;2;3;5;6;12;2
F;18;R;GT3;A;3;2;other;services;home;mother;2;2;0;no;no;no;no;no;no;yes;yes;4;1;1;1;1;5;75;10;1
M;18;U;GT3;T;4;4;teacher;services;home;mother;2;1;0;no;no;yes;yes;yes;yes;yes;no;3;2;4;1;4;3;22;9;1
F;18;U;GT3;T;4;4;health;health;reputation;father;1;2;1;yes;yes;no;yes;yes;yes;yes;yes;2;4;4;1;1;4;15;9;1
M;18;U;LE3;T;4;3;teacher;services;course;mother;2;1;0;no;no;yes;yes;yes;yes;yes;no;4;2;3;1;2;1;8;10;1
M;17;U;LE3;A;4;1;services;other;home;mother;2;1;0;no;no;yes;yes;yes;yes;yes;yes;4;5;4;2;4;5;30;8;1
M;17;U;LE3;A;3;2;teacher;services;home;mother;1;1;1;no;no;no;no;yes;yes;yes;no;4;4;4;3;4;3;19;11;1
F;18;R;LE3;T;1;1;at_home;other;reputation;mother;2;4;0;no;yes;yes;yes;yes;yes;no;no;5;2;2;1;1;3;1;12;2
F;18;U;GT3;T;1;1;other;other;home;mother;2;2;0;yes;no;no;yes;yes;yes;yes;no;5;4;4;1;1;4;4;8;1
F;17;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;yes;no;no;no;yes;yes;no;5;4;5;1;2;5;4;10;2
M;17;U;GT3;T;1;1;other;other;reputation;father;1;2;0;no;no;yes;no;no;yes;yes;no;4;3;3;1;2;4;2;12;2
F;18;U;GT3;T;2;2;at_home;at_home;other;mother;1;3;0;no;yes;yes;no;yes;yes;yes;no;4;3;3;1;2;2;5;18;3
F;17;U;GT3;T;1;1;services;teacher;reputation;mother;1;3;0;no;yes;yes;no;yes;yes;yes;no;4;3;3;1;1;3;6;13;2
M;18;U;GT3;T;2;1;services;services;reputation;mother;1;3;0;no;no;yes;yes;yes;yes;yes;no;4;2;4;1;3;2;6;15;2
M;18;U;LE3;A;4;4;teacher;teacher;reputation;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;no;5;4;3;1;1;2;9;15;3
M;18;U;GT3;T;4;2;teacher;other;home;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;yes;4;3;2;1;4;5;11;12;2
F;17;U;GT3;T;4;3;health;services;reputation;mother;1;3;0;no;yes;yes;no;yes;yes;yes;no;4;2;2;1;2;3;0;15;3
F;18;U;LE3;T;2;1;services;at_home;reputation;mother;1;2;1;no;no;no;no;yes;yes;yes;yes;5;4;3;1;1;5;12;12;2
F;17;R;LE3;T;3;1;services;other;reputation;mother;2;4;0;no;yes;yes;no;yes;yes;no;no;3;1;2;1;1;3;6;18;3
M;18;R;LE3;T;3;2;services;other;reputation;mother;2;3;0;no;yes;yes;yes;yes;yes;yes;no;5;4;2;1;1;4;8;14;2
M;17;U;GT3;T;3;3;health;other;home;mother;1;1;0;no;yes;yes;no;yes;yes;yes;no;4;4;3;1;3;5;4;14;2
F;19;U;GT3;T;4;4;health;other;reputation;other;2;2;0;no;yes;yes;yes;yes;yes;yes;no;2;3;4;2;3;2;0;10;1
F;18;U;LE3;T;4;3;other;other;home;other;2;2;0;no;yes;yes;no;yes;yes;yes;yes;4;4;5;1;2;2;10;10;1
F;18;U;GT3;T;4;3;other;other;reputation;father;1;4;0;no;yes;yes;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;2
M;18;U;LE3;T;4;4;teacher;teacher;home;mother;1;1;0;no;yes;yes;no;yes;yes;yes;yes;1;4;2;2;2;1;5;16;3
F;18;U;LE3;A;4;4;health;other;home;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;4;2;4;1;1;4;14;12;2
M;17;U;LE3;T;4;4;other;teacher;home;father;2;1;0;no;no;yes;no;yes;yes;yes;no;4;1;1;2;2;5;0;11;1
F;17;U;GT3;T;4;2;other;other;reputation;mother;2;3;0;no;yes;yes;no;yes;yes;yes;no;4;3;3;1;1;3;0;15;2
F;17;U;GT3;T;3;2;health;health;reputation;father;1;4;0;no;yes;yes;yes;no;yes;yes;no;5;2;2;1;2;5;0;17;3
M;19;U;GT3;T;3;3;other;other;home;other;1;2;1;no;yes;no;yes;yes;yes;yes;yes;4;4;4;1;1;3;20;15;2
F;18;U;GT3;T;2;4;services;at_home;reputation;other;1;2;1;no;yes;yes;yes;yes;yes;yes;no;4;4;3;1;1;3;8;14;2
M;20;U;GT3;A;3;2;services;other;course;other;1;1;0;no;no;no;yes;yes;yes;no;no;5;5;3;1;1;5;0;17;3
M;19;U;GT3;T;4;4;teacher;services;reputation;other;2;1;1;no;yes;yes;no;yes;yes;yes;yes;4;3;4;1;1;4;38;8;1
M;19;R;GT3;T;3;3;other;services;reputation;father;1;2;1;no;no;no;yes;yes;yes;no;yes;4;5;3;1;2;5;0;15;2
F;19;U;LE3;T;1;1;at_home;other;reputation;other;1;2;1;yes;yes;no;yes;no;yes;yes;no;4;4;3;1;3;3;18;12;1
F;19;U;LE3;T;1;2;services;services;home;other;1;2;1;no;no;no;yes;no;yes;no;yes;4;2;4;2;2;3;0;9;1
F;19;U;GT3;T;2;1;at_home;other;other;other;3;2;0;no;yes;no;no;yes;no;yes;yes;3;4;1;1;1;2;20;14;2
M;19;U;GT3;T;1;2;other;services;course;other;1;2;1;no;no;no;no;no;yes;yes;no;4;5;2;2;2;4;3;13;2
F;19;U;LE3;T;3;2;services;other;reputation;other;2;2;1;no;yes;yes;no;no;yes;yes;yes;4;2;2;1;2;1;22;13;2
F;19;U;GT3;T;1;1;at_home;health;home;other;1;3;2;no;no;no;no;no;yes;yes;yes;4;1;2;1;1;3;14;15;2
F;19;R;GT3;T;2;3;other;other;reputation;other;1;3;1;no;no;no;no;yes;yes;yes;yes;4;1;2;1;1;3;40;13;2
F;18;U;GT3;T;2;1;services;other;course;mother;2;2;0;no;yes;yes;yes;yes;yes;yes;no;5;3;3;1;2;1;0;8;1
F;18;U;GT3;T;4;3;other;other;course;mother;1;3;0;no;yes;yes;yes;yes;yes;yes;yes;4;3;4;1;1;5;9;9;1
F;17;R;GT3;T;3;4;at_home;services;course;father;1;3;0;no;yes;yes;yes;no;yes;yes;no;4;3;4;2;5;5;0;11;1
F;18;U;GT3;T;4;4;teacher;other;course;mother;1;2;0;no;yes;yes;no;yes;yes;yes;no;4;4;4;3;3;5;2;11;2
F;17;U;GT3;A;4;3;services;services;course;mother;1;2;0;no;yes;yes;no;yes;yes;yes;yes;5;2;2;1;2;5;23;13;2
F;17;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;yes;no;no;yes;yes;no;yes;4;2;2;1;1;3;12;11;1
F;17;R;LE3;T;2;2;services;services;course;mother;1;3;0;no;yes;yes;yes;yes;yes;yes;no;3;3;2;2;2;3;3;11;2
F;17;U;GT3;T;3;1;services;services;course;father;1;3;0;no;yes;no;no;no;yes;yes;no;3;4;3;2;3;5;1;12;3
F;17;U;LE3;T;0;2;at_home;at_home;home;father;2;3;0;no;no;no;no;yes;yes;yes;no;3;3;3;2;3;2;0;16;3
M;18;U;GT3;T;4;4;other;other;course;mother;1;3;0;no;no;no;yes;yes;yes;yes;no;4;3;3;2;2;3;3;9;2
M;17;U;GT3;T;3;3;other;services;reputation;mother;1;1;0;no;no;no;yes;no;yes;yes;no;4;3;5;3;5;5;3;14;3
M;17;R;GT3;T;2;2;services;other;course;mother;4;1;0;no;yes;no;no;yes;yes;yes;no;4;4;5;5;5;4;8;11;1
F;17;U;GT3;T;4;4;teacher;services;course;mother;1;3;0;no;yes;yes;yes;yes;yes;yes;no;5;4;4;1;3;4;7;10;1
F;17;U;GT3;T;4;4;teacher;teacher;course;mother;2;3;0;no;yes;yes;no;no;yes;yes;yes;4;3;3;1;2;4;4;14;2
M;18;U;LE3;T;2;2;other;other;course;mother;1;4;0;no;yes;no;yes;yes;yes;yes;no;4;5;5;2;4;5;2;9;1
F;17;R;GT3;T;2;4;at_home;other;course;father;1;3;0;no;yes;no;no;yes;yes;yes;yes;4;4;3;1;1;5;7;12;2
F;18;U;GT3;T;3;3;services;services;home;mother;1;2;0;no;no;no;yes;yes;yes;yes;no;5;3;4;1;1;4;0;7;1
F;18;U;LE3;T;2;2;other;other;home;other;1;2;0;no;no;no;yes;no;yes;yes;yes;4;3;3;1;1;2;0;8;1
F;18;R;GT3;T;2;2;at_home;other;course;mother;2;4;0;no;no;no;yes;yes;yes;no;no;4;4;4;1;1;4;0;10;1
F;17;U;GT3;T;3;4;services;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;4;5;1;3;5;16;16;3
F;19;R;GT3;A;3;1;services;at_home;home;other;1;3;1;no;no;yes;no;yes;yes;no;no;5;4;3;1;2;5;12;14;2
F;17;U;GT3;T;3;2;other;other;home;mother;1;2;0;no;yes;yes;no;yes;yes;yes;yes;4;3;2;2;3;2;0;7;1
F;18;U;LE3;T;3;3;services;services;home;mother;1;4;0;no;yes;no;no;yes;yes;yes;no;5;3;3;1;1;1;7;16;3
F;17;R;GT3;A;3;2;other;other;home;mother;1;2;0;no;yes;yes;no;yes;yes;yes;no;4;3;3;2;3;2;4;9;1
F;19;U;GT3;T;2;1;services;services;home;other;1;3;1;no;no;yes;yes;yes;yes;yes;yes;4;3;4;1;3;3;4;11;2
M;18;U;GT3;T;4;4;teacher;services;home;father;1;2;1;no;yes;no;yes;yes;yes;yes;no;4;3;3;2;2;2;0;10;1
M;18;U;LE3;T;3;4;services;other;home;mother;1;2;0;no;no;no;yes;yes;yes;yes;yes;4;3;3;1;3;5;11;16;3
F;17;U;GT3;A;2;2;at_home;at_home;home;father;1;2;1;no;yes;no;no;yes;yes;yes;yes;3;3;1;1;2;4;0;9;1
F;18;U;GT3;T;2;3;at_home;other;course;mother;1;3;0;no;yes;no;no;yes;yes;yes;no;4;3;3;1;2;3;4;11;1
F;18;U;GT3;T;3;2;other;services;other;mother;1;3;0;no;no;no;no;yes;yes;yes;yes;5;4;3;2;3;1;7;13;2
M;18;R;GT3;T;4;3;teacher;services;course;mother;1;3;0;no;no;no;no;yes;yes;yes;yes;5;3;2;1;2;4;9;16;3
M;18;U;GT3;T;4;3;teacher;other;course;mother;1;3;0;no;yes;yes;no;yes;yes;yes;yes;5;4;5;2;3;5;0;10;1
F;17;U;GT3;T;4;3;health;other;reputation;mother;1;3;0;no;yes;yes;yes;yes;yes;yes;yes;4;4;3;1;3;4;0;13;3
M;18;R;GT3;T;3;2;other;other;course;mother;2;1;1;no;yes;no;no;no;yes;yes;no;2;5;5;5;5;5;10;11;2
M;19;R;GT3;T;1;1;other;services;home;other;3;2;3;no;no;no;no;yes;yes;yes;no;5;4;4;3;3;2;8;8;1
M;17;U;GT3;T;3;3;health;other;course;mother;2;2;0;no;yes;yes;no;yes;yes;yes;no;4;5;4;2;3;3;2;13;2
M;18;U;LE3;T;1;3;at_home;services;course;mother;1;1;1;no;no;no;no;yes;no;yes;yes;4;3;3;2;3;3;7;8;1
M;19;R;GT3;T;1;1;other;other;home;other;3;1;1;no;yes;no;no;yes;yes;yes;no;4;4;4;3;3;5;4;8;1
M;17;R;GT3;T;4;3;services;other;home;mother;2;2;0;no;yes;yes;yes;no;yes;yes;yes;4;5;5;1;3;2;4;13;2
F;18;U;GT3;T;3;3;services;services;course;father;1;2;0;no;yes;no;no;yes;yes;no;yes;5;3;4;1;1;5;0;10;1
F;17;R;GT3;T;4;4;teacher;services;other;father;2;2;0;no;yes;yes;yes;yes;yes;yes;no;4;3;3;1;2;5;4;12;2
F;17;U;LE3;A;3;2;services;other;reputation;mother;2;2;0;no;no;no;no;yes;yes;no;yes;1;2;3;1;2;5;2;12;2
M;18;U;LE3;T;1;1;other;services;home;father;2;1;0;no;no;no;no;no;yes;yes;yes;3;3;2;1;2;3;4;10;1
F;18;U;LE3;T;1;1;at_home;services;course;father;2;3;0;no;no;no;no;yes;yes;yes;no;5;3;2;1;1;4;0;18;3
F;18;R;LE3;A;1;4;at_home;other;course;mother;3;2;0;no;no;no;no;yes;yes;no;yes;4;3;4;1;4;5;0;13;2
M;18;R;LE3;T;1;1;at_home;other;other;mother;2;2;1;no;no;no;yes;no;no;no;no;4;4;3;2;3;5;2;13;2
F;18;U;GT3;T;3;3;services;services;other;mother;2;2;0;no;yes;no;no;yes;yes;yes;yes;4;3;2;1;3;3;0;11;1
F;17;U;LE3;T;4;4;at_home;at_home;course;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;yes;2;3;4;1;1;1;0;16;3
F;17;R;GT3;T;1;2;other;services;course;father;2;2;0;no;no;no;no;no;yes;no;no;3;2;2;1;2;3;0;12;2
M;18;R;GT3;T;1;3;at_home;other;course;mother;2;2;0;no;yes;yes;no;yes;yes;no;no;3;3;4;2;4;3;4;10;1
M;18;U;LE3;T;4;4;teacher;services;other;mother;2;3;0;no;no;yes;no;yes;yes;yes;yes;4;2;2;2;2;5;0;13;2
F;17;R;GT3;T;1;1;other;services;reputation;mother;3;1;1;no;yes;yes;no;yes;yes;yes;yes;5;2;1;1;2;1;0;7;1
F;18;U;GT3;T;2;3;at_home;services;course;father;2;1;0;no;yes;yes;no;yes;yes;yes;yes;5;2;3;1;2;4;0;11;1
F;18;R;GT3;T;4;4;other;teacher;other;father;3;2;0;no;yes;yes;no;no;yes;yes;yes;3;2;2;4;2;5;10;14;2
F;19;U;LE3;T;3;2;services;services;home;other;2;2;2;no;no;no;yes;yes;yes;no;yes;3;2;2;1;1;3;4;7;1
M;18;R;LE3;T;1;2;at_home;services;other;father;3;1;0;no;yes;yes;yes;yes;no;yes;yes;4;3;3;2;3;3;3;14;2
F;17;U;GT3;T;2;2;other;at_home;home;mother;1;3;0;no;no;no;yes;yes;yes;no;yes;3;4;3;1;1;3;8;13;2
F;17;R;GT3;T;1;2;other;other;course;mother;1;1;0;no;no;no;yes;yes;yes;yes;no;3;5;5;1;3;1;14;6;1
F;18;R;LE3;T;4;4;other;other;reputation;mother;2;3;0;no;no;no;no;yes;yes;yes;no;5;4;4;1;1;1;0;19;3
F;18;R;GT3;T;1;1;other;other;home;mother;4;3;0;no;no;no;no;yes;yes;yes;no;4;3;2;1;2;4;2;8;1
F;20;U;GT3;T;4;2;health;other;course;other;2;3;2;no;yes;yes;no;no;yes;yes;yes;5;4;3;1;1;3;4;15;3
F;18;R;LE3;T;4;4;teacher;services;course;mother;1;2;0;no;no;yes;yes;yes;yes;yes;no;5;4;3;3;4;2;4;8;1
F;18;U;GT3;T;3;3;other;other;home;mother;1;2;0;no;no;yes;no;yes;yes;yes;yes;4;1;3;1;2;1;0;15;3
F;17;R;GT3;T;3;1;at_home;other;reputation;mother;1;2;0;no;yes;yes;yes;no;yes;yes;no;4;5;4;2;3;1;17;10;1
M;18;U;GT3;T;4;4;teacher;teacher;home;father;1;2;0;no;no;yes;yes;no;yes;yes;no;3;2;4;1;4;2;4;15;2
M;18;R;GT3;T;2;1;other;other;other;mother;2;1;0;no;no;no;yes;no;yes;yes;yes;4;4;3;1;3;5;5;7;1
M;17;U;GT3;T;2;3;other;services;home;father;2;2;0;no;no;no;yes;yes;yes;yes;no;4;4;3;1;1;3;2;11;1
M;19;R;GT3;T;1;1;other;services;other;mother;2;1;1;no;no;no;no;yes;yes;no;no;4;3;2;1;3;5;0;6;1
M;18;R;GT3;T;4;2;other;other;home;father;2;1;1;no;no;yes;no;yes;yes;no;no;5;4;3;4;3;3;14;6;1
F;18;R;GT3;T;2;2;at_home;other;other;mother;2;3;0;no;no;yes;no;yes;yes;no;no;5;3;3;1;3;4;2;10;1
F;18;R;GT3;T;4;4;teacher;at_home;reputation;mother;3;1;0;no;yes;yes;yes;yes;yes;yes;yes;4;4;3;2;2;5;7;6;1
F;19;R;GT3;T;2;3;services;other;course;mother;1;3;1;no;no;no;yes;no;yes;yes;no;5;4;2;1;2;5;0;7;1
F;18;U;LE3;T;3;1;teacher;services;course;mother;1;2;0;no;yes;yes;no;yes;yes;yes;no;4;3;4;1;1;1;0;7;1
F;18;U;GT3;T;1;1;other;other;course;mother;2;2;1;no;no;no;yes;yes;yes;no;no;1;1;1;1;1;5;0;6;1
